,id,full_text,created_at,favorite_count,retweet_count
3021,1256636638144446466,"To @USWNT: don’t give up this fight. This is not over yet.

To @USSoccer: equal pay, now. Or else when I'm president, you can go elsewhere for World Cup funding. https://t.co/XK6t9oM94k",Sat May 02 17:28:16 +0000 2020,33108,6124
3022,1256598066800611329,"On March 6th, Donald Trump said: “Anybody that wants a test can get a test.”

It was a lie then, and it's still not true nearly two months later. It's a disgrace, and it's slowing efforts to reopen safely.

This administration needs to act immediately to surge testing nationwide.",Sat May 02 14:55:00 +0000 2020,60599,13740
3023,1256373587784630278,"When we come together and act as one America, there's not a single thing we cannot accomplish.",Sat May 02 00:03:00 +0000 2020,69589,9662
3024,1256355216934547456,No one should have to pay for coronavirus treatment. Period. https://t.co/GBchrVZmDz,Fri May 01 22:50:00 +0000 2020,22043,4678
3025,1256306743585370112,"I'll say what Donald Trump won't: The Confederate flag, swastikas, and other symbols of hate that have been used in these protests have no place in America. The president should encourage folks to follow Gov. Whitmer’s public health orders — not sow further discord and division. https://t.co/fZrHELiXVh",Fri May 01 19:37:23 +0000 2020,107901,27803
3026,1256287268962254852,"As we mark the beginning of Asian Pacific American Heritage Month, @DrBiden and I extend our best wishes to AANHPI communities across America. We look forward to celebrating your extraordinary accomplishments and contributions in the month ahead.",Fri May 01 18:20:00 +0000 2020,8416,1646
3027,1256282238393565184,"When we emerge from this crisis, we can't just go back to the way things were before. We have to build a better future for all.

We can and will transform this nation — together.",Fri May 01 18:00:00 +0000 2020,51612,8513
3028,1256240712036712453,"This crisis isn't about you, Mr. President. It's about the American people. https://t.co/3a4ppJ964Y",Fri May 01 15:15:00 +0000 2020,46134,16136
3029,1256206136979738624,"We have lived long enough with a President who doesn’t think he is accountable to anyone, and takes responsibility for nothing. That’s not me. As a Presidential candidate, I’m accountable to the American people. https://t.co/Wm1666LF8A",Fri May 01 12:57:36 +0000 2020,55691,11763
3030,1256036868967280643,We need a president who listens. https://t.co/pUFSMLd3pe,Fri May 01 01:45:00 +0000 2020,13907,2583
3031,1256025544346517504,"We need more tests. Our front line workers need protective equipment. Americans need additional economic relief.

Yet the Trump Administration is spending time and energy on President Trump's wasteful border wall.

Unbelievable. https://t.co/RY12LJAYGS",Fri May 01 01:00:00 +0000 2020,14125,4673
3032,1256018159997464578,"The number is overwhelming, but each one represents a life thrown into uncertainty, a family unable to make ends meet, and a community worried about how it will recover.

We have to do more to help them. Now. https://t.co/TBtbqj5Kbw",Fri May 01 00:30:39 +0000 2020,12404,2976
3033,1256010445745344512,"- More than 60,000 people in the U.S. have died
- 30 million have filed for unemployment
- At least 1 million have gotten sick

Enough with the late night Twitter tantrums, Mr. President. It's time for you to step up and lead.",Fri May 01 00:00:00 +0000 2020,92263,17741
3034,1255988550522351620,"Instead of preparing our country to fight COVID-19, Donald Trump wasted months and promised it would miraculously go away by April.

He was wrong. And we're all paying the price. https://t.co/R0tDbI1WZr",Thu Apr 30 22:33:00 +0000 2020,17114,5812
3035,1255962665903697920,An open and independent press is more important than ever in times like this. They deserve to be treated with respect — not belittled with schoolyard taunts from this president. https://t.co/eIiJO6uJfr,Thu Apr 30 20:50:08 +0000 2020,48659,9250
3036,1255939345497849860,"Donald Trump either read his daily briefings and ignored the warnings, or didn't read them at all. Either way, it's a complete and unjustifiable dereliction of duty. https://t.co/LVzlxWFTAd",Thu Apr 30 19:17:28 +0000 2020,46076,12091
3037,1255927332768034819,I’ve been a big fan of Megan’s for years and can’t wait to join her this afternoon. You can watch our chat live at 2:45 PM ET: https://t.co/RQzAg1XvVf https://t.co/tLxJeqr1w3,Thu Apr 30 18:29:44 +0000 2020,5639,1022
3038,1255904752199536646,"We may be physically apart, but we are all in this together. https://t.co/VNiMtbfItu",Thu Apr 30 17:00:01 +0000 2020,11055,2770
3039,1255884615744516097,"As president, I promise you I'll honor all those we've lost from COVID-19. https://t.co/9N00PTSNHw",Thu Apr 30 15:40:00 +0000 2020,29911,6139
3040,1255863198156304385,"The climate emergency isn't just a threat to our environment, it's a threat to our health, economy, and so much more. We have to get Donald Trump out of the White House and take action to combat it before it's too late. https://t.co/08paP9Ii3C",Thu Apr 30 14:14:53 +0000 2020,19684,4685
3041,1255670706463006731,"In the middle of a global pandemic, the Trump Administration is still working to gut the Affordable Care Act and rip health care away from millions. It's morally reprehensible.

They need to drop the lawsuit immediately. https://t.co/yc6azeqLVs",Thu Apr 30 01:30:00 +0000 2020,12340,3522
3042,1255659381565214723,"With rent due in a few days and folks across the country worried they won't be able to make their payments, it's clear more needs to be done to provide relief. We need to freeze rent immediately for people who have lost their jobs and place a temporary ban on evictions.",Thu Apr 30 00:45:00 +0000 2020,51619,10182
3043,1255647805118377985,"The words of a president matter — and Donald Trump has used his to downplay COVID-19, pass blame onto others, and mislead the American people. I will do the opposite. https://t.co/6ZViv3tdW7",Wed Apr 29 23:59:00 +0000 2020,22756,6926
3044,1255636983793082370,"The Trump Admin failed to provide enough testing, PPE, and safety enforcement. Workers have gotten sick, plants have closed, and the meat supply is at risk. It's past time workers have the protections they need to stay healthy and do their job safely. https://t.co/tD0Rc7P4mJ",Wed Apr 29 23:16:00 +0000 2020,23002,6269
3045,1255609049867051015,"""I wish he were president right now, but I can't wait until he is if all of us do our part to support the kind of person that we want back in the White House."" — @HillaryClinton

Join us: https://t.co/gnaFCACYrW https://t.co/xyy85Q0R6e",Wed Apr 29 21:25:00 +0000 2020,12540,2508
3046,1255581619160784897,"Wear a mask in public.
Read your daily briefings.
Listen to the experts.

This really isn't rocket science. It's common sense.",Wed Apr 29 19:36:00 +0000 2020,161385,26155
3047,1255556201653219328,"Throughout our history, we have emerged from every crisis stronger than before — and we will again.",Wed Apr 29 17:55:00 +0000 2020,41024,5816
3048,1255528519670652928,"We owe a profound debt of gratitude to the health care workers on the front lines of this fight. I checked in with Monica, an ICU Nurse, to talk about how she's getting through this and to thank her for all she's doing: https://t.co/PLuEZWO5aQ",Wed Apr 29 16:05:00 +0000 2020,25112,6879
3049,1255493286988406784,"I couldn't agree with @HillaryClinton more. We need a president who will listen to the science, bring us together, and lead with compassion and heart. If I have the honor of being elected, that's the exact kind of president I will be. https://t.co/g7z1C8SH7e",Wed Apr 29 13:45:00 +0000 2020,35206,6936
3050,1255297119457607681,"There are nearly 330 million people in the United States — and according to the Trump White House, we've only conducted 5.4 million COVID-19 tests. It's abysmal.

Donald Trump needs to scale up testing, and he needs to do it immediately.",Wed Apr 29 00:45:30 +0000 2020,49536,10763
3051,1255285668911230981,"Let me be very clear: No one is expendable.

We shouldn’t allow rationing of health care that discriminates based on age or disability.",Wed Apr 29 00:00:00 +0000 2020,82408,13621
3052,1255253079798222848,"The fact is there has been so much unnecessary death in this country. If we had listened to the experts and heeded their warnings, it could have been stopped short. But Donald Trump failed to act — and now the American people are paying the price. https://t.co/oXeANYvD7T",Tue Apr 28 21:50:30 +0000 2020,34701,11445
3053,1255233827657654277,"I’ve known @HillaryClinton for years, and know that her dedication and passion for bettering our country are second to none. I’m grateful for her endorsement and for her friendship — and look forward to working alongside her to get Donald Trump out of the White House. https://t.co/rv3BuW2BUx",Tue Apr 28 20:34:00 +0000 2020,37435,5788
3054,1255211518167142400,"COVID-19 is affecting the entire nation, but the impact doesn’t look the same for everyone. I'm hosting a town hall on how COVID-19 is impacting women — and I'll be joined by special guest Hillary Clinton. Tune in now to watch: https://t.co/sQBaHGHgRQ",Tue Apr 28 19:05:21 +0000 2020,13309,3779
3055,1255183652943773697,"If you're excited too, join us at 3 PM ET: https://t.co/xk0GcSpr50",Tue Apr 28 17:14:37 +0000 2020,10470,1730
3056,1255183480859824129,(I'm with her.) https://t.co/jLPeaGv5Mo,Tue Apr 28 17:13:56 +0000 2020,92106,10795
3057,1255174436363268097,"We're months into this crisis and workers still don't have enough protective equipment, there still aren't enough tests, and the death toll continues to rise.

The President should spend less time congratulating himself and more time doing his job. https://t.co/lVJAcHySwH",Tue Apr 28 16:38:00 +0000 2020,23263,6834
3058,1255140965444182016,"We are months into this crisis, and health care workers still don’t have the protective equipment they need. It’s a national disgrace. https://t.co/WnSdlPfJYR",Tue Apr 28 14:25:00 +0000 2020,34528,10131
3059,1254940897130811393,"Tomorrow afternoon, I'll be hosting a town hall on how COVID-19 is impacting women — and I'll be joined by a special guest. Tune in at 3 PM ET to watch: https://t.co/xk0GcSpr50 https://t.co/nw44aea7UP",Tue Apr 28 01:10:00 +0000 2020,8658,2546
3060,1254924567971274752,"The Trump Administration could have helped prevent this. But once again, they failed to take action — and now the American people are paying the price. https://t.co/OzNIJpxn2k",Tue Apr 28 00:05:07 +0000 2020,41015,11584
3061,1254900631787245571,"Testing is the springboard we need to help get our economy safely up and running again. Trump could rapidly scale it up. He hasn’t. Instead, he’s passed blame and pushed sole responsibility to governors.

We've got to do better. https://t.co/qtjjC5shEJ",Mon Apr 27 22:30:00 +0000 2020,30991,7306
3062,1254896517342691328,"RT @DrBiden: Join me and special guests, including award-winning artist Cyndi Lauper and Virginia Delegate Danica Roem, for our first LGBTQ…",Mon Apr 27 22:13:39 +0000 2020,0,748
3063,1254875960744255488,"COVID-19 is a danger to everyone. We will stop it by coming together as one America — not by targeting others.

Thank you for helping lead this fight, @AndrewYang. https://t.co/2rFQ9mKkjm",Mon Apr 27 20:51:58 +0000 2020,16896,3894
3064,1254857452656267264,Join Senator Kamala Harris and Symone Sanders for a town hall addressing the impact and disparities of COVID-19 in the Black community. Tune in now: https://t.co/coThZJGoej,Mon Apr 27 19:38:25 +0000 2020,8249,2283
3065,1254806260324749315,"COVID-19 can hit anyone, anywhere — but it doesn’t affect every community equally. This afternoon, join Senator @KamalaHarris and @SymoneDSanders for a discussion on its disproportionate impact on communities of color.

Tune in at 3:30 PM ET: https://t.co/xk0GcSpr50 https://t.co/lzco7XHP53",Mon Apr 27 16:15:00 +0000 2020,7666,2244
3066,1254800816592039936,"RT @DrBiden: On Monday at 6 pm ET,  join @rwgreer and me for a #LGBTQ+ Social Hour! Joining us will be VA Del. @pwcdanica, @bjoewolf, @mars…",Mon Apr 27 15:53:22 +0000 2020,0,463
3067,1254782856074637319,"We want our country to get moving and healthy again. But we must take the necessary, rational steps, grounded in science, to do so safely, so COVID-19 doesn’t come roaring back. https://t.co/ivYeRgrf4q",Mon Apr 27 14:42:00 +0000 2020,20687,4794
3068,1254756132746379266,"I'm incredibly honored by @SpeakerPelosi's endorsement and grateful for her historic leadership in Congress. 

Together, we helped pass Obamacare and together we can not only bring this country back from the brink from this current crisis, but transform it. https://t.co/nJG599w7lU",Mon Apr 27 12:55:48 +0000 2020,46541,9281
3069,1254560894576623616,America has always met every big challenge with an even bigger solution — this moment should be no different. We need an infrastructure program that will combat climate change and create good-paying jobs at the same time.,Mon Apr 27 00:00:00 +0000 2020,39024,7037
3070,1254538243996921856,"Wealthy firms with ties to Trump got millions, while countless small businesses were turned away. No wonder he wanted no one to watch how the money was deployed.

The American people deserve rigorous oversight — and small businesses deserve relief. Now. https://t.co/UNBLt4g5R9",Sun Apr 26 22:30:00 +0000 2020,34761,12924
3071,1254518111430197250,The American people are stepping up and rising to meet this moment. It's time for our president to do the same.,Sun Apr 26 21:10:00 +0000 2020,63964,8719
3072,1254496720454512641,"Now more than ever, we need a president who will choose hope over fear, unity over division, truth over lies, and science over fiction. https://t.co/RmUuKLc70X",Sun Apr 26 19:45:00 +0000 2020,14325,3544
3073,1254465766444789760,"Imagine the future we can build with Donald Trump out of the White House. A future where:

- Health care is a right
- We combat climate change
- We end our gun violence epidemic
- Our government works for all — not just the powerful

Let’s build that future, together.",Sun Apr 26 17:42:00 +0000 2020,119462,22449
3074,1254429527700275200,The workers on the front lines of this crisis are risking their lives every day to combat COVID-19 and keep this country running. The least we can do is provide them the pay and protection they need and deserve. https://t.co/cL67OThz8m,Sun Apr 26 15:18:00 +0000 2020,23072,5440
3075,1254238015775363072,"366 days ago, we launched this campaign.

192 days from now, we’ll beat Donald Trump.

Let’s go win this thing, together. https://t.co/yDbpcKgXwZ",Sun Apr 26 02:37:00 +0000 2020,30050,6058
3076,1254197275242496006,@carobrissett @pizzahut I bet this made their day. Thank you for stepping up and doing what you can to help those on the front lines of this fight.,Sat Apr 25 23:55:06 +0000 2020,44,14
3077,1254196900011618304,"@Emmieinthecity Michelle, this is a great idea. Thank you for doing what you can to ensure folks have the masks they need to stay safe.",Sat Apr 25 23:53:37 +0000 2020,45,11
3078,1254196649242628115,"@Im4fit Julie, I can’t thank you enough for all you’re doing to ensure folks have food and supplies during this crisis.",Sat Apr 25 23:52:37 +0000 2020,31,11
3079,1254196014988361730,"@a_zinsner8 @TeamJoe This is great, Addie. Tell your mom and sister I say thank you for lending a helping hand to your neighbors.",Sat Apr 25 23:50:06 +0000 2020,95,23
3080,1254195834029293571,"@AmandaLinton23 @templehospital Amanda, this is remarkable. Thank you for stepping up and supporting our front line heroes. I know the staff will greatly appreciate your donations.",Sat Apr 25 23:49:23 +0000 2020,54,13
3081,1254183544772911104,"Today, folks across the nation have showed their compassion by participating in our first ever #SOULSaturday.  Tune in now as we end the day with a celebration for our campaign’s one year anniversary: https://t.co/69XYQrqkzx",Sat Apr 25 23:00:33 +0000 2020,9238,2597
3082,1254179631151923205,"One year ago, we launched this campaign. Whether you were on #TeamJoe from day one or have joined in recent weeks — I’m incredibly grateful for your support and hope I make you proud. Together, we’re going to beat Donald Trump, unite this country, and transform our nation.",Sat Apr 25 22:45:00 +0000 2020,40796,6273
3083,1254172771753627652,It’s stories like these that make me so proud to be an American and make me confident that we will overcome this. Because there’s nothing the American people have been unable to accomplish when we do it together.,Sat Apr 25 22:17:44 +0000 2020,4898,690
3084,1254172770830888960,"After seeing the shortage of masks around the country, Marilyn decided to step up and organize efforts in Northern Virginia to make homemade masks. Because of her selfless work, countless front line workers have the masks they need to stay safe.",Sat Apr 25 22:17:44 +0000 2020,5368,694
3085,1254172769882865670,"Older adults are especially vulnerable to COVID-19. Recognizing that, Erica decided to organize youth in her community to buy groceries for seniors — ensuring they receive the food they need while staying safe at home. She's a true hero.",Sat Apr 25 22:17:44 +0000 2020,1354,258
3086,1254172769065021441,"Brien usually works at the Ford Plant in Rawsonville, Michigan, driving a semi. But when the plant started assembling much-needed ventilators, he courageously stepped up and volunteered to help. His selfless actions will no doubt save countless lives.",Sat Apr 25 22:17:44 +0000 2020,1041,219
3087,1254172768192598016,"John, a Facilities Maintainer from Staten Island, recently contracted and survived the coronavirus. Shortly after he recovered, a colleague contracted the virus and needed plasma to battle it. John heroically stepped up and donated his plasma to help his coworker.",Sat Apr 25 22:17:43 +0000 2020,1137,242
3088,1254172767194316803,"Across the country, people are stepping up and doing incredible things amid this pandemic. It’s who we are as Americans—in times of crisis, we stand as one. For #SOULSaturday, I called a few folks to thank them for all they’re doing. Here are some of their stories:",Sat Apr 25 22:17:43 +0000 2020,15734,3011
3089,1254154465420161026,"Tonight, we’re hosting a #SOULSaturday rally to celebrate the one-year anniversary of our campaign! Join us at 7 PM ET: https://t.co/xk0GcSpr50 https://t.co/3Bk3Dmml9e",Sat Apr 25 21:05:00 +0000 2020,4191,1171
3090,1254124266444017666,"We may be physically apart, but folks across the country are coming together to check in on their neighbors and thank our front line heroes. Use #SOULSaturday to show how you’re participating today. https://t.co/2IXqofhlao",Sat Apr 25 19:05:00 +0000 2020,6814,1597
3091,1254042684131627009,"When I announced my campaign one year ago today, I said we were in a battle for the soul of the nation.

One year later, that is as true as it has ever been. I believe we can and we will emerge from this crisis a stronger, better, and fairer nation. Together, as one America. https://t.co/OpLWsvUc39",Sat Apr 25 13:40:49 +0000 2020,73667,17807
3092,1253850965377036290,Donald Trump needs to step up and do everything he can to give our front line workers the protective equipment they need. https://t.co/pSTfvFlyQ7,Sat Apr 25 00:59:00 +0000 2020,26445,5891
3093,1253836117666758657,"I know times are tough, but we have to campaign as hard as ever to take the strongest fight possible to Donald Trump. He has a lot more money than us, and we need your help to close the gap.

If you can, please chip in today: https://t.co/W6pXlZBfdN",Sat Apr 25 00:00:00 +0000 2020,13284,3226
3094,1253820752379490308,"Folks, to celebrate the one-year anniversary of our campaign, we'll be hosting a #SOULSaturday Rally tomorrow night! We may be physically apart, but I hope you'll join us in coming together at 7 PM ET: https://t.co/xk0GcSpr50 https://t.co/fA5ouDt4Ji",Fri Apr 24 22:58:56 +0000 2020,6812,2120
3095,1253787817827799042,"The health of the American people is not a joke, Mr. President. https://t.co/4jjYlULrxA",Fri Apr 24 20:48:04 +0000 2020,105040,18859
3096,1253751812194070529,"I can’t believe I have to say this, but please don’t drink bleach.",Fri Apr 24 18:25:00 +0000 2020,1580661,310166
3097,1253745522545917953,"Let me be clear: This crisis isn’t about you, Mr. President. https://t.co/w6Ntdc5pEy",Fri Apr 24 18:00:00 +0000 2020,45972,12613
3098,1253722368041607168,"Today, we remember the atrocities faced by the Armenian people in the Metz Yeghern — the Armenian Genocide. If elected, I pledge to support a resolution recognizing the Armenian Genocide and will make universal human rights a top priority. https://t.co/Afl5lMLPR3",Fri Apr 24 16:28:00 +0000 2020,16990,3827
3099,1253715322592354304,"No matter who you supported throughout the primary, I want you to know that you have a home in our campaign. You’re not just wanted — you’re needed. Together, we will beat Donald Trump and transform this nation.

Join us: https://t.co/gnaFCAUzju https://t.co/Yj1Ua9m8Aq",Fri Apr 24 16:00:00 +0000 2020,12964,2948
3100,1253691562707558400,These folks are American heroes. https://t.co/dkmOTskx8x,Fri Apr 24 14:25:35 +0000 2020,31798,5000
3101,1253489081239166980,"I know this is a dark time for so many people, just know that we will get through this. We will emerge from this crisis stronger than ever before. https://t.co/42QY9zGvkk",Fri Apr 24 01:01:00 +0000 2020,10695,2690
3102,1253484122749784064,"UV light? Injecting disinfectant?

Here’s an idea, Mr. President: more tests. Now. And protective equipment for actual medical professionals. https://t.co/Zv4Mfs2Z4a",Fri Apr 24 00:41:18 +0000 2020,124096,28891
3103,1253473981702774784,"The words of a president matter — never more than in times of crisis. A president should seek to calm and heal, provide a steady hand, and a clear path forward.

Instead, this is what we get from Donald Trump: https://t.co/0H5NTAqbY3",Fri Apr 24 00:01:00 +0000 2020,25590,7874
3104,1253458882325667840,Donald Trump will always put his wealthy and well-connected friends first — that should come as no surprise. But to allow the banks to do it on the backs of small business owners in the middle of a global pandemic is a new low — even for him. https://t.co/tG1rVOeZxs,Thu Apr 23 23:01:00 +0000 2020,22070,7341
3105,1253446047273062401,"To celebrate the one-year anniversary of our campaign, we're hosting our first #SOULSaturday this weekend. Folks across the nation will be taking time to check-in on neighbors and thank those on the front lines of this fight.

I hope you'll join us: https://t.co/45jVuvcaGf https://t.co/U4WHSkzvSb",Thu Apr 23 22:10:00 +0000 2020,14401,3620
3106,1253409557042229249,"As Muslim families across America and around the world celebrate the beginning of Ramadan, @DrBiden and I want to extend our best wishes to all who are observing this holy month. Ramadan Mubarak. https://t.co/mhKD5YSN85",Thu Apr 23 19:45:00 +0000 2020,12585,2401
3107,1253383636264595456,Times of crisis often bring out our best. There are so many stories of good happening around the world amid the COVID-19 pandemic. Take a minute to read a few: https://t.co/sbiSVrBXhW,Thu Apr 23 18:02:00 +0000 2020,7025,1780
3108,1253346642478145536,26 million people unemployed. That's not just a statistic  — every one is a life thrown into uncertainty. Every worker left wondering when they will next see a paycheck is part of this American crisis  —  and Donald Trump isn't doing enough for them. https://t.co/fAzujTeMBI,Thu Apr 23 15:35:00 +0000 2020,34638,9139
3109,1253144625151381504,"Unlike our current president, I will always choose science over fiction. https://t.co/56J7o7mDus",Thu Apr 23 02:12:15 +0000 2020,80743,13009
3110,1253130216198639616,"Make no mistake: The climate crisis poses an existential threat to our future. But I know the American people have the spirit, power, and ingenuity to meet the challenge head-on. There’s nothing we’ve been unable to accomplish when we do it together.",Thu Apr 23 01:15:00 +0000 2020,38074,6142
3111,1253122666422169600,"Workers, like grocery store cashiers, are on the front lines of this crisis risking their lives every day to combat COVID-19 and keep this country running. President Trump is refusing to do his job, but we've got to do ours. Learn more: https://t.co/Cio6Bp8GYq #ShopSmart",Thu Apr 23 00:45:00 +0000 2020,15324,3286
3112,1253111342392913920,Our planet cannot afford four more years of Donald Trump.,Thu Apr 23 00:00:00 +0000 2020,330891,55089
3113,1253096244311846912,We have the power to change the future of our planet — and it starts at the ballot box this November. https://t.co/9COHq8TRZ8,Wed Apr 22 23:00:00 +0000 2020,11147,2887
3114,1253088692551348225,"This #EarthDay, let’s recommit to doing everything in our power to combat climate change. That starts with voting Donald Trump out of the White House this November.",Wed Apr 22 22:30:00 +0000 2020,26723,4675
3115,1253085894380322817,@OfficialJLD Stranger things have happened.,Wed Apr 22 22:18:53 +0000 2020,7346,400
3116,1253068559997075457,"Fifty years ago, #EarthDay began as a day of organizing that demonstrated the power of community action. This year, it’s also a reminder of everything that’s on the line if we do not get Donald Trump out of the White House. https://t.co/IkZPE983fO",Wed Apr 22 21:10:00 +0000 2020,7570,1773
3117,1253046162287849472,"The climate emergency requires our urgent action. As president, I will:

- Ensure we achieve a 100% clean energy economy and net-zero emissions by 2050
- Rejoin the #ParisAgreement and rally the world to go further
- Make the largest-ever investment in clean energy",Wed Apr 22 19:41:00 +0000 2020,34750,6939
3118,1253032141740367873,Join me on Earth Day for a virtual town hall with special guest Al Gore — on one of the most pressing issues facing our country and the world. Tune in now: https://t.co/7RNUMZcZ3g,Wed Apr 22 18:45:17 +0000 2020,6540,1872
3119,1253013196644003842,Join me on #EarthDay for a virtual town hall — on one of the most pressing issues facing the world. Tune in at 2:30 PM ET: https://t.co/xk0GcSpr50 https://t.co/bfWur90iEw,Wed Apr 22 17:30:00 +0000 2020,2383,678
3120,1253006148954816514,"Throughout my career, I've been committed to the fight against climate change. And on day one as president, I'll get to work taking the drastic action we need to address this crisis. #EarthDay https://t.co/CTbTiwxI4Y",Wed Apr 22 17:02:00 +0000 2020,26672,5422
3121,1252965380265439235,"On #EarthDay, we're reminded that there is no more urgent crisis facing this nation, or the world, than the threat posed by climate change. We have to take drastic action before it’s too late — and that’s exactly what I will do as president.

https://t.co/FbsOsz7VzW https://t.co/4KwlWtOibd",Wed Apr 22 14:20:00 +0000 2020,13157,3858
3122,1252950280708055040,"Folks, we just launched a special #EarthDay episode of Here's the Deal! Governor @JayInslee joins me for a discussion on COVID-19, climate change, and why he's supporting our campaign.

Listen to the full episode now: https://t.co/gfVHzRcDXo https://t.co/DRJyrZ5njV",Wed Apr 22 13:20:00 +0000 2020,6835,2036
3123,1252758013653528577,"The Trump Administration promised 27 million tests by the end of March.

As of now, only 4 million have been completed. It’s unacceptable.

We can’t safely reopen the economy without scaling up testing, and we can’t effectively scale up testing unless Donald Trump does his job.",Wed Apr 22 00:36:00 +0000 2020,84934,20988
3124,1252747695741009920,"The Paycheck Protection Program was intended to send help to the small businesses that needed it most, but President Trump adopted an approach to help his high-priced friends. We've got to do better.

Here's what I would do if I were president: https://t.co/NXMrGe56Pg",Tue Apr 21 23:55:00 +0000 2020,17068,5020
3125,1252735364327813122,"The right to vote is the most fundamental American right there is. We need to immediately expand vote-by-mail, online voter registration, and early voting to ensure everyone can safely exercise their right to participate in our electoral process. https://t.co/An7O2h1t9M",Tue Apr 21 23:06:00 +0000 2020,38103,9949
3126,1252692330865405953,"I know COVID-19 is causing many people to feel anxious about what the future holds or lonely during this time of social distancing — and that's okay, just know that you're not alone. I've asked my friend, Dr. Vivek Murthy, to share a few tips on how to get through this: https://t.co/Hx9TMlF2zP",Tue Apr 21 20:15:00 +0000 2020,11386,3482
3127,1252668423303299072,"This Holocaust Remembrance Day, as we remember the millions of Jews who lost their lives at the hands of the Nazi regime, we recommit to ensuring such atrocities never again occur. With anti-Semitism on the rise, all of us must root out intolerance and give hate no safe harbor.",Tue Apr 21 18:40:00 +0000 2020,42684,8692
3128,1252615575290802180,"Out of every trial and tribulation, America has always emerged stronger — and we will again. We will not be defeated.",Tue Apr 21 15:10:00 +0000 2020,57110,8512
3129,1252433068884811781,"I am honored to have the endorsement of the League of Conservation Voters, a leading environmental advocacy organization. Climate change is an existential threat, and there is no greater challenge and opportunity facing our country and our world. https://t.co/puvpCUScSn",Tue Apr 21 03:04:47 +0000 2020,30380,6275
3130,1252425228803665920,"In March alone, this campaign raised $46.7 million, with 70% from online donations. This virus has changed our campaign. But it hasn't changed the unwavering support we've gotten from all of you. Together, we're going to defeat Trump. Help keep us going: https://t.co/GIzEQS0nNj",Tue Apr 21 02:33:38 +0000 2020,13550,3190
3131,1252389082723790850,The President needs to stop blaming others and do his job.,Tue Apr 21 00:10:00 +0000 2020,259249,37163
3132,1252373596954955776,"Tune in now as @fred_guttenberg hosts a town hall on gun violence with #StudentsForBiden, 21 years after the Columbine High School massacre: https://t.co/NG2kU7dpYp",Mon Apr 20 23:08:28 +0000 2020,7271,2293
3133,1252360896850145280,"No kid should fear for their life at school &amp; no parent should worry whether their kid will come home safe. Today, 21 years after the Columbine shooting, @fred_guttenberg will host a town hall with students on how we can end this epidemic. Tune in at 7 PM: https://t.co/xk0GcSpr50 https://t.co/BDwrDawWnJ",Mon Apr 20 22:18:00 +0000 2020,5903,1595
3134,1252347558988525568,The office of the presidency comes with the ultimate responsibility for the biggest decisions in the world. Every great president throughout our history has met that duty with the leadership it demands. Donald Trump has not. https://t.co/Dn9Gj50Dev,Mon Apr 20 21:25:00 +0000 2020,61852,25525
3135,1252334221361848320,"Like many families, we have had to find new ways to stay connected while we're physically apart. We've been video chatting with our grandchildren a lot and decided to record one to share with you all. Take a look: https://t.co/1pGtQGcDhj",Mon Apr 20 20:32:00 +0000 2020,19524,4357
3136,1252311481514962951,"On #SOULSaturday, folks will be doing everything from sewing masks and hosting food drives to writing letters to first responders and making calls to check in on neighbors. We are all in this together–and I hope you'll join us by signing up to take action: https://t.co/rRADhp4Usl",Mon Apr 20 19:01:38 +0000 2020,4274,1271
3137,1252311480315392003,"In times of crisis, Americans stand as one. We lend a hand to our neighbors and take care of those in need. It's who we are. In that spirit, and to celebrate the one-year anniversary of our campaign, we're hosting S.O.U.L. of the Nation Saturday this weekend.",Mon Apr 20 19:01:38 +0000 2020,23520,4926
3138,1252280869739548673,"We have to come together to make Donald Trump a one-term president. Once we do that, we will not only do the hard work of rebuilding this nation — we will transform it and create a better future for all.",Mon Apr 20 17:00:00 +0000 2020,122742,21847
3139,1252235319526608905,"On this week’s episode of Here’s the Deal, Senator @AmyKlobuchar joins me for a discussion on how COVID-19 has impacted her family and what drove her to get involved in politics.

Listen to the full episode at: https://t.co/t11Fa0TZjc https://t.co/YaLgMAQNff",Mon Apr 20 13:59:00 +0000 2020,5457,1516
3140,1252032336159543297,"At a time when Trump is fanning the flames of white supremacy and hatred in our country, my heart is with the families of those we lost in the Oklahoma City bombing 25 years ago today. We must never give up the fight against these forces of hate and intolerance. https://t.co/fuZuyK35Ed",Mon Apr 20 00:32:25 +0000 2020,54774,12194
3141,1252009937896640513,Tune in to watch @SymoneDSanders and actor @TonyGoldwyn host a town hall on how COVID-19 has impacted workers in the entertainment industry: https://t.co/xk0GcSpr50,Sun Apr 19 23:03:25 +0000 2020,5099,1307
3142,1251977258601975810,".@DrBiden and I are keeping the loved ones of the more than 40,000 people in the U.S. we've lost due to COVID-19 in our prayers. This is a solemn day for our nation, and there will be more hard days ahead. But if we pull together, we will get through this. I promise. https://t.co/WznDkIMRo8",Sun Apr 19 20:53:33 +0000 2020,27078,6350
3143,1251968310087782400,"Tonight, @SymoneDSanders and actor @TonyGoldwyn will be hosting a town hall focused on how COVID-19 is impacting workers in the entertainment industry.

Tune in at 7 PM ET to watch: https://t.co/xk0GcS7PGq https://t.co/VmSvAbIaon",Sun Apr 19 20:18:00 +0000 2020,2650,828
